"COMID","FromNode","ToNode","Hydrosq","AreSqKM","cum_totco2g_m2_day","TOT_urban16","TOT_forest16","TOT_wetland16","TOT_agrc16","TOT_shrub16","CAT_STREAM_LENGTH","CAT_STREAM_SLOPE","TOT_STREAM_LENGTH","TOT_STREAM_SLOPE","CAT_BASIN_AREA","TOT_BASIN_AREA","totco2g_m2_day_fill","logQ_m3_div_s","logDA_km2","logw_m","length_m","logwbkf_m","logd_m","logK_m_div_s","D50_m","StreamOrde","pred_annual_DOC","pred_annual_DO","no3_conc_mg_l","logRT_total_hz_s","logq_hz_total_m_s","totco2_o2g_m2_day","totco2_ang_m2_day"
"23099564",50019209,50019208,50004832,13.2804,187030.704486278,5.15,31.09,1.41,15.11,23.21,2.523,0,10526.98,0.034575,13.28,14178.78,0.60946078258239,2.00944693219839,4.15163900182243,2.05367330172626,2523,2.09245318997271,0.186024575215967,-2.4773849384735,0.0015467057,7,2.29637965344581,10.9015112201124,0.419734433408288,7.46537298198527,-5.10040381334907,0.603316656990582,0.00614412559180747
"23099566",50019210,50019209,50004846,2.0781,186932.970477339,5.14,31.13,1.41,15.12,23.2,1.58,0,10522.27,0.034588,2.08,14164.25,0.581540061459366,2.00942815995162,4.15119359574613,2.05343884491189,1580,2.09224721653269,0.18585065149066,-2.52315145200562,0.0014492949,7,2.31513285999537,10.9013711648462,0.41960131690967,7.54301540973958,-5.15372475758779,0.575561796310612,0.00597826514875419
"23099568",50019211,50019210,50004862,8.4924,186932.388937277,5.13,31.13,1.41,15.11,23.2,0.788,0,10520.69,0.034593,8.49,14162.17,0.800446289861203,2.00942539218026,4.15112987380185,2.05340530238777,788,2.09221774897765,0.185825769134913,-2.38982584796973,0.001751687,7,2.32513845921327,10.9013511038862,0.419585129343208,7.18293225457277,-4.99706973415325,0.792101240652565,0.0083450492086378
"23099570",50019212,50019211,50004878,7.1028,186931.588490987,5.12,31.15,1.41,15.09,23.2,1.829,0,10519.9,0.034595,7.1,14153.68,3.18589395091783,2.00941468194087,4.15086936936478,2.05326817574381,1829,2.09209728139111,0.185724046457047,-1.86270744125562,0.0037054269,7,2.29469799119608,10.9012691898798,0.419359265259822,6.58327026046373,-4.39204127293602,3.15332268683439,0.0325712640834473
"23099572",50019213,50019212,50004892,1.8522,186928.402597036,5.12,31.16,1.41,15.07,23.2,0.25,0,10518.07,0.034601,1.85,14146.58,13.7481288909912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099576",50019214,50140806,50004931,1.0422,186806.292531978,5.09,31.37,1.42,14.82,23.26,0.438,0,10493.07,0.034661,1.04,14053.48,9.66628551483154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099578",50019215,50019214,50004945,4.6278,186796.626246464,5.08,31.37,1.42,14.82,23.26,1.599,0,10492.64,0.034662,4.63,14052.44,23.2221325835897,1.97769223317592,4.1477517612863,2.05162710145811,1599,2.09065557573259,0.184506672085805,-1.16422539780228,0.0123541166,7,2.30654356421231,10.9002885925199,0.445705222291444,5.49092500683744,-3.45621011726324,22.9796092333983,0.242523350191319
"23099580",50019216,50019215,50004959,2.2428,186675.353233324,5.07,31.39,1.42,14.81,23.26,0.804,0,10488.12,0.034653,2.24,14045.42,8.85953807830811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099582",50019217,50019216,50004974,0.0135,186568.391239492,5.07,31.4,1.42,14.8,23.26,0.088,0,10485.91,0.034656,0.01,14041.46,56.8854522705078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099584",50019218,50019217,50004988,0.3357,186511.505787222,5.07,31.4,1.42,14.8,23.26,0.362,0,10485.82,0.034656,0.34,14041.45,8.07620716094971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099586",50019219,50019218,50005001,0.5319,186503.429580061,5.07,31.4,1.42,14.8,23.26,0.546,0,10485.46,0.034658,0.53,14041.12,6.60407543182373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099588",50019220,50019219,50005014,0.1278,186496.825504629,5.07,31.4,1.42,14.8,23.26,0.29,0,10484.91,0.034659,0.13,14040.58,14.1700105667114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099590",50019221,50019220,50005029,0.5814,186482.655494062,5.07,31.4,1.42,14.8,23.26,0.174,0,10484.62,0.03466,0.58,14040.46,5.21539306640625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099594",50019222,50140807,50005071,1.0998,186055.382180641,5.08,31.66,1.43,14.68,23.19,0.879,0,10296.79,0.034536,1.1,13924.6,2.50575032832397,1.97753270866062,4.14378273465895,2.04953784989942,879,2.08882014035924,0.182956832843444,-1.99704279136401,0.0030613655,7,2.28729995671851,10.8990402088242,0.44359505373634,6.78072556670163,-4.49804567152031,2.48020631892361,0.0255440094003636
"23099596",50019223,50019222,50005087,1.4652,186052.876430312,5.08,31.66,1.43,14.68,23.19,0.225,0,10295.91,0.034539,1.47,13923.5,7.28976678848267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099598",50019224,50019223,50005103,3.492,185948.081363562,5.08,31.67,1.43,14.69,23.18,1.349,0,10293.11,0.034539,3.49,13920.63,3.59108051224597,1.9775273988015,4.14365878744589,2.04947260546233,1349,2.08876282225064,0.182908433526141,-1.81957393720664,0.0039397065,7,2.26329021819326,10.8990012577206,0.443580497392508,6.4992195151887,-4.33490798268966,3.55534272992369,0.0357377823222791
"23099600",50019225,50019224,50005120,2.8602,185944.490283049,5.08,31.68,1.43,14.69,23.18,0.748,0,10291.76,0.034543,2.86,13917.13,3.28525116233472,1.97752260692175,4.14354983067189,2.04941525182597,748,2.08871243631576,0.182865887707791,-1.84557466039681,0.0037967678,7,2.28010772483091,10.898966908742,0.443570682114296,6.35715123491508,-4.37072091274437,3.25199572737109,0.0332554349636279
"23099602",50019226,50019225,50005136,12.6063,185844.084491892,5.08,31.69,1.43,14.69,23.17,3.337,0,10289.19,0.034537,12.61,13912.94,7.87158686132183,1.85641619397534,4.14341901835658,2.04934639367526,3337,2.08865194351152,0.18281480764396,-1.55487152247351,0.0057393197,7,2.29701235579308,10.8989257767451,0.589325091488884,6.08330532137349,-3.99311997083387,7.78881601618534,0.0827708451364911
"23099606",50019227,50140810,50005180,0.225,185424.704890995,5.08,31.75,1.44,14.61,23.16,0.212,0,10271.95,0.034468,0.23,13886.27,10.3783435821533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099608",50019228,50019227,50005193,19.3959,185414.326547413,5.08,31.75,1.44,14.61,23.16,4.265,0,10271.73,0.034468,19.4,13886.04,7.04330126053586,1.85636826534721,4.14257848700853,2.04890394730392,4265,2.08826324847028,0.182486594062123,-1.6011412947647,0.0053740144,7,2.28411775518841,10.8986614119495,0.587716685185204,6.17303504448711,-4.04420597356527,6.97027965358295,0.0730216069529073
"23099610",50019229,50019659,50030518,0.2637,5.89847522653599,5.68,0,0.11,42.01,23.11,0.669,0.02,105.48,0.018771,0.26,114.31,0.122952660795359,-1.47791724598476,2.05809410273895,0.951654506116982,669,1.12431497265944,-0.63147007213405,-3.481483954457,0.0003711876,4,2.66790943038076,9.77171451415849,2.21308732017509,6.26970920421736,-6.01251249386691,0.119559581792063,0.00339307900329573
"23099612",50019230,50019229,50031387,0.036,5.77552256574063,5.6,0,0.11,41.99,23.16,0.051,0.02,104.81,0.018701,0.04,114.05,1.47810709476471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099614",50019231,50019230,50032311,2.1843,4.29741547097592,5.6,0,0.11,41.98,23.16,1.179,0.01,104.76,0.018519,2.18,114.01,0.0129139124592434,-1.479398216391,2.05695399240544,0.951054364693148,1179,1.12378774041029,-0.631915266422785,-4.12784547609207,0.000148117,4,2.5517580656823,9.77135554772282,2.216791772962,7.1602088414855,-6.85294232897164,0.0126096077450565,0.000304304714186864
"23099616",50019232,50019231,50033315,20.6658,4.28450155851668,5.52,0,0.1,41.29,23.37,0.996,0.01,103.58,0.018633,20.67,111.83,0.00603383679731646,-1.48839169464459,2.04855288793094,0.946632116553719,996,1.1199027364092,-0.635195758746496,-4.48248872606733,8.94725e-05,4,2.59041031408922,10.586194342627,2.26756621156027,7.68134223534853,-7.25258819211358,0.00593317984565598,0.000100656951660482
"23099618",50019233,50019232,50034387,1.2015,4.27846772171936,3.13,0,0.04,32.98,27.68,1.593,0.01,102.59,0.018715,1.2,91.16,0.00554002697966121,-1.57900543063958,1.95981765575663,0.899922875337231,1593,1.07886804471105,-0.669845398779399,-4.50726335119177,8.63766e-05,4,2.36924216885856,9.96377192850797,2.35651771939204,7.64114689475418,-7.25026368443094,0.00544731446447566,9.27125151855547e-05
"23099620",50019234,50019233,50035549,0.2394,4.2729276947397,3.02,0,0.04,32.54,27.81,0.518,0.01,100.99,0.018913,0.24,89.96,0.00425333528906555,-1.58511243031919,1.95405572265007,0.896889857709925,518,1.07620349825279,-0.672095338400961,-4.50219848938702,8.70007e-05,4,2.2076531214231,9.96196185382648,2.37212890109259,7.59531723520261,-7.31515463835559,0.0041939492684068,5.93860206587494e-05
"23099622",50019235,50019234,50036817,4.1841,4.26366844666779,2.96,0,0.03,31.6,28.24,3.532,0.02,98.86,0.018916,4.18,88.51,0.0333175317955901,-1.59226736121802,1.94700804199366,0.893180036844743,3532,1.07294437111877,-0.674847341137409,-3.8731351021486,0.0002127323,4,2.21937500691543,9.95974218815327,2.38903987416635,6.7578473592675,-6.42957382164103,0.0328415472017225,0.000475984593867583
"23099624",50019236,50019235,50038219,0.8901,1.33924068261973,2.27,0,0.03,25.01,31.77,1.392,0.01,89.77,0.018269,0.89,74.94,0.0128190618079292,-1.6620287727792,1.87473107409762,0.855134243250372,1392,1.03952063376195,-0.703070301217123,-4.23696004964359,0.0001268382,4,2.49578840302229,10.0293659432879,2.68564248749735,7.18021444668651,-6.96177736163128,0.0125700910888883,0.00024897071904089
"23099626",50019237,50019236,50039799,1.1358,1.06430680149573,2.03,0,0.02,22.75,34.03,1.368,0.01,87.5,0.017943,1.14,68.35,0.0106850516565727,-1.70038245287193,1.8347359773047,0.834081268261727,1368,1.02102531430292,-0.718687724960809,-4.21228171752888,0.0001313662,4,2.00820244699774,10.0599079466827,2.80595758202691,7.06682700980468,-6.95311480916229,0.0105693028227578,0.000115748833814832
"23099628",50019238,50019237,50041566,5.3784,1.05362174983916,2.01,0,0.01,21.52,34.61,1.949,0.01,86.13,0.018112,5.38,67.21,0.0110934390370431,-1.7072218771256,1.8274584493716,0.830250458341501,1949,1.01765989666957,-0.721529479169656,-4.11277216411545,0.0001513245,4,1.84075411873728,10.0819150362745,3.0315352176462,6.9607547489493,-6.81079051041769,0.0109928930715134,0.000100545965529679
"23099630",50019239,50019238,50043546,1.3617,1.04252831080212,1.86,0,0,18.1,36.34,1.123,0.02,84.18,0.018413,1.36,61.84,0.0179213018588875,-1.74042008421666,1.79123717449173,0.811183981316802,1123,1.00090974217975,-0.735673287816541,-3.9847408650064,0.000181527,4,1.74343827974405,10.1191495193063,3.3375457388016,6.75001941459433,-6.64416550411506,0.01777501642742,0.00014628543146749
"23099632",50019240,50019239,50045810,1.5327,1.02460700894323,1.79,0,0,17.1,36.92,1.303,0.02,83.06,0.01842,1.53,60.47,0.0146087433115545,-1.74930446670731,1.78156654112826,0.806093467262549,1303,0.996437657655124,-0.739449510003812,-4.01773283849028,0.0001732111,4,1.67914261998833,10.1160893196591,3.37452215815703,6.7992679501204,-6.67778070526608,0.0144962455259303,0.000112497785624204
"23099634",50019241,50019240,50048383,0.0378,0.712619943553285,1.47,0,0,25.33,20.63,0.173,0.03,31.08,0.021236,0.04,22.62,0.0269568032685923,-2.17504310874854,1.35445227960139,0.581265261150778,173,0.798923078471881,-0.906230563207864,-3.91854503219953,0.0001994356,3,1.97875845933656,9.94774630342283,3.98523450884788,6.26993865235457,-6.52680509079506,0.0266609484877549,0.000295854780837386
"23099636",50019242,50019241,50051338,0.4446,0.685265421186703,1.41,0,0,28.44,21.8,0.723,0.03,28.46,0.021434,0.44,20.15,0.0112132285729513,-2.22367265894652,1.30419960815879,0.554812812730129,723,0.775684249552108,-0.925853399858814,-4.16854104891894,0.0001397926,3,2.0778912497737,9.88820370499477,4.11255632546079,6.59113032924419,-6.83238732727247,0.0110727340311737,0.000140494541777589
"23099638",50019243,50019242,50054808,0.3474,0.67381219197728,1.58,0,0,31.67,23.61,0.885,0.03,26.18,0.020626,0.35,18.09,0.0167526632406007,-2.26692174467507,1.25752498502384,0.530243809220719,885,0.754100052119602,-0.944079068131586,-4.08969316231533,0.0001563708,3,2.15585474067575,9.98527402516688,4.31165759705097,6.44498677740986,-6.72746222262476,0.0165322885627164,0.000220374677884336
"23099640",50019244,50019243,50058924,0.2448,0.655942280592483,1.76,0,0,35.25,25.74,0.933,0.03,22.92,0.020506,0.24,16.25,0.0166913018212806,-2.31242666632243,1.21093620743752,0.50571999385518,933,0.732555553074478,-0.962271214811767,-4.0965317986764,0.0001548583,3,2.27014718565765,10.091512352199,4.55364950140544,6.40200096631876,-6.74738965943263,0.0164513263976795,0.000239975423601141
"23099642",50019245,50019244,50063893,1.0404,0.63836824374121,2.09,0,0,41.92,26.52,1.198,0.03,18.99,0.020537,1.04,13.67,0.0112169701831908,-2.38360225646835,1.13571450238563,0.466124123309844,1198,0.697770052431964,-0.991644046178541,-4.29416022586693,0.0001169342,3,2.39082876848987,10.21858580965,4.90513953171254,6.65308070648406,-6.95389521275396,0.0110401985630496,0.000176771620141194
"23099644",50019246,50019245,50070169,0.1899,0.627151273558019,2.27,0,0,45.37,28.16,0.247,0.03,17.79,0.020236,0.19,12.63,0.0110837214040016,-2.41441620774462,1.10133113406749,0.448025099897671,247,0.68186981885048,-1.00507018259638,-4.26724447882175,0.0001214943,3,2.4866198865168,10.3001351395107,5.15654896756439,6.55841478308106,-6.95585237912128,0.0108946646478111,0.00018905675619044
"23099646",50019247,50019246,50078305,0.0972,0.616067552154018,2.3,0,0,46.06,28.55,0.151,0.04,17.54,0.018814,0.1,12.44,0.0231286705623454,-2.42085031859161,1.0947505524775,0.444561154796049,151,0.678826696855722,-1.00763979108768,-4.04526074884607,0.0001665647,3,2.48560574663262,10.3175084242184,5.2074471771652,6.23317223054888,-6.67778070526608,0.022737750772297,0.000390919790048414
"23099648",50019248,50019247,50089454,0.2322,0.592938881591672,2.32,0,0,46.43,28.61,0.251,0.03,17.39,0.016676,0.23,12.34,0.014689651033182,-2.42410347065384,1.09134331401845,0.442767622293046,251,0.677251054618885,-1.00897026136695,-4.20266112159695,0.0001331749,3,2.49533419763276,10.3309887658587,5.23542969150279,6.46577769507449,-6.86646109162978,0.0144398278537382,0.000249823179443883
"23099650",50019249,50019248,50106293,3.429,0.57824923055849,2.36,0,0,47.32,28.43,5.025,0.03,17.14,0.015169,3.43,12.11,0.0182660056878873,-2.43401175461276,1.08309393278611,0.438425239584098,5025,0.673436213464195,-1.01219150815655,-4.17474659569197,0.0001385651,3,2.53057612301932,10.3430016834049,5.29034286599568,6.45785752613658,-6.79696711298529,0.0179430827677879,0.000322922920099472
"23099652",50019250,50019249,50137442,1.7739,0.528371057757392,2.05,0,0,65.16,25.3,2.744,0.05,6.33,0.017378,1.77,4.57,0.0168327310171265,-2.84898511674078,0.660106221723244,0.215769203830057,2744,0.477829914925721,-1.17736121157149,-4.27878891052956,0.000119517,2,2.99548301021918,10.5744702459673,6.87013575231377,6.245472828445,-6.92628164965388,0.0163451928651069,0.000487538152019678
"23099654",50155214,50019250,50219490,2.1051,0.253864258527756,2.82,0,0,94.96,1.28,1.904,0.03,1.9,0.015789,2.11,2.11,0.253864258527756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099656",50019251,50019228,50005207,43.722,185296.664473643,5.08,32.26,1.45,14.16,23.04,8.076,0,10032.29,0.034858,43.72,13663.15,5.46564113314295,1.85597796368984,4.13555098562821,2.04520474858567,8076,2.08501345303408,0.179742471042421,-1.68758559448412,0.0047526754,7,2.30593430893935,11.6343163962671,0.579680888820916,6.25594332387138,-4.16093381629051,5.42096781634231,0.0446733168006386
"23099658",50019252,50019251,50005221,1.1916,185291.19883251,5.06,32.37,1.46,14.07,23.05,0.214,0.01,10024.21,0.034887,1.19,13619.43,49.0607068638287,1.85590034107865,4.13415901797392,2.0444720322639,214,2.08436975196802,0.179198930709573,-1.16422539780228,0.0561029065,7,2.41051576066401,11.664635285076,0.574776658525296,4.5203584637149,-3.15850481808119,48.6210571554163,0.439649708412383
"23099660",50019253,50019252,50005237,0.0909,185242.138125646,5.04,32.37,1.46,14.07,23.05,0.138,0.02,10024,0.034886,0.09,13618.24,84.4623157807246,1.99353314521276,4.13412101874471,2.04445202989145,138,2.08435217961691,0.179184092620059,-1.16422539780228,0.1893727134,7,2.40755020767243,10.8960012744628,0.574714016332986,4.1472335234912,-2.91962929549447,83.4604797848246,1.00183599589997
"23099662",50019254,50019253,50005253,0.0378,185157.675809865,5.04,32.37,1.46,14.07,23.05,0.125,0,10023.86,0.034885,0.04,13618.15,35.8518104553223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099664",50019255,50019254,50005269,43.1181,185121.590649412,5.03,32.4,1.46,14.01,23.07,6.918,0,10013.67,0.034916,43.12,13603.88,7.1845531463623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099666",50019256,50019255,50005284,51.2775,185018.930610211,4.97,32.52,1.46,13.91,23.1,3.179,0,9999.81,0.034963,51.28,13553.93,9.25701713562012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099668",50019257,50019256,50005300,2.1735,185009.673593076,4.96,32.65,1.46,13.78,23.06,0.215,0,9996.63,0.034974,2.17,13502.65,11.465968132019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099670",50019258,50019257,50005315,2.1051,184998.207624944,4.96,32.65,1.46,13.78,23.05,0.18,0,9996.42,0.034975,2.11,13500.48,12.0685482025146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099672",50019259,50019258,50005328,9.5535,184986.139076741,4.96,32.66,1.46,13.77,23.06,2.591,0,9996.24,0.034975,9.55,13498.37,6.6344108581543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099674",50019260,50019259,50005341,2.2311,184979.504665883,4.95,32.68,1.46,13.74,23.06,0.4,0,9993.65,0.034984,2.23,13488.82,12.1349401473999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099676",50019261,50019260,50005354,1.2285,184967.369725736,4.95,32.68,1.46,13.74,23.06,0.878,0,9993.25,0.034986,1.23,13486.59,5.78864848570261,1.99335785777111,4.12990200999726,2.04223119051965,878,2.08240114259384,0.177536639510066,-1.68015410641234,0.0048031427,7,2.39939544794335,10.8995352347133,0.40846842745425,6.28874314868773,-4.14776039876137,5.72244135046294,0.0662071352396625
"23099678",50019262,50019261,50005367,53.6166,184961.451579511,4.91,32.75,1.46,13.63,23.1,6.925,0,9985.24,0.035008,53.62,13461.46,0.0939282736330337,1.99537412776138,4.1290922295798,2.04180493109681,6925,2.08202666800286,0.177220433661651,-3.11395660283362,0.0006258384,7,2.33365173079412,10.8992804664445,0.406722089572152,8.17596892953788,-5.92996213339224,0.0929474088966066,0.000980864736427033
"23099680",50019263,50019262,50005381,0.0864,184866.169746961,4.89,32.94,1.46,13.35,23.19,0.355,0,9973.92,0.035045,0.09,13383.64,1.19031266914628,1.9305272579468,4.12657409696772,2.04047941404219,355,2.08086218358264,0.176237144525464,-2.34568684536693,0.001865103,7,2.84005619063916,10.908210338154,0.479460982048554,7.10178549600778,-4.91544159463432,1.16755796557276,0.0227547035735169
"23099682",50019264,50019263,50005395,2.016,184864.979434291,4.89,32.94,1.45,13.35,23.19,0.948,0,9971.27,0.035055,2.02,13380.55,5.61554193496704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099684",50019265,50019264,50005410,2.4993,183650.109826106,4.81,34,1.49,12.36,23.83,2.258,0,9540.25,0.0355,2.5,12961.69,4.16695928573608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099686",50019266,50019265,50005424,33.6447,183548.601596263,4.81,34.18,1.48,12.28,23.91,4.459,0,9502.18,0.035589,33.64,12895.77,3.44005060195923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099688",50019267,50019266,50005437,3.6252,183545.161545661,4.81,34.27,1.45,12.11,23.96,2.67,0,9497.72,0.035605,3.63,12862.13,0.0419084458797937,1.9297825480044,4.10931287788337,2.03139329992331,2670,2.07287991108383,0.169496924051933,-4.40422499329776,8.0117e-06,7,2.31362209017794,10.9222247580993,0.446063443770712,8.50286037759845,-6.28017171374566,0.0414799353658932,0.000428510513900515
"23099690",50019268,50019267,50005450,11.0691,183449.499915977,4.81,34.29,1.44,12.08,23.97,3.9,0,9494.37,0.035618,11.07,12854.62,4.42012691497803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099692",50019269,50019268,50005465,0.2511,183444.740578071,4.83,34.53,1.43,11.89,23.9,0.56,0,9471.66,0.035703,0.25,12764.84,6.71492052078247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
